cust_id,age,gender,marital_status,employment_status,income,number_of_dependants,residence_type,years_at_current_address,city,state,zipcode
C00310,37,M,Married,Salaried,3516000,3,Owned,23,Kolkata,West Bengal,700001
C00311,37,M,Single,Salaried,670000,0,Owned,29,Chennai,Tamil Nadu,600001
C00312,50,F,Married,Self-Employed,2738000,4,Mortgage,24,Delhi,Delhi,110001
C00313,48,M,Married,Self-Employed,1259000,5,Rented,11,Kolkata,West Bengal,700001
C00314,48,M,Married,Self-Employed,11637000,2,Mortgage,17,Kolkata,West Bengal,700001
C00315,53,M,Married,Self-Employed,973000,3,Owned,19,Hyderabad,Telangana,500001
C00316,40,F,Married,Self-Employed,673000,3,Mortgage,7,Chennai,Tamil Nadu,600001
C00317,46,F,Single,Self-Employed,1728000,0,Owned,25,Bangalore,Karnataka,560001
C00318,36,F,Married,Self-Employed,2794000,3,Owned,11,Jaipur,Rajasthan,302001
C00319,43,M,Single,Salaried,1159000,0,Owned,17,Jaipur,Rajasthan,302001
C00320,38,F,Single,Salaried,731000,0,Rented,8,Delhi,Delhi,110001
C00321,40,F,Married,Self-Employed,954000,4,Mortgage,26,Hyderabad,Telangana,500001
C00322,45,M,Married,Self-Employed,8160000,3,Owned,27,Jaipur,Rajasthan,302001
C00323,31,F,Single,Salaried,2709000,1,Rented,13,Hyderabad,Telangana,500001
C00324,60,F,Married,Salaried,119000,3,Owned,5,Delhi,Delhi,110001
C00325,29,M,Single,Salaried,1290000,0,Rented,23,Kolkata,West Bengal,700001
C00326,27,M,Single,Salaried,1563000,0,Rented,17,Lucknow,Uttar Pradesh,226001
C00327,51,F,Married,Self-Employed,2470000,3,Owned,16,Hyderabad,Telangana,500001
C00328,47,M,Married,Self-Employed,3551000,3,Owned,30,Mumbai,Maharashtra,400001
C00329,46,F,Single,Self-Employed,358000,1,Owned,22,Ahmedabad,Gujarat,380001
C00330,46,M,Married,Self-Employed,10895000,4,Mortgage,24,Mumbai,Maharashtra,400001
C00331,39,M,Single,Salaried,201000,0,Owned,6,Hyderabad,Telangana,500001
C00332,31,F,Single,Salaried,250000,0,Mortgage,14,Delhi,Delhi,110001
C00333,40,M,Single,Salaried,2362000,0,Owned,26,Chennai,Tamil Nadu,600001
C00334,33,M,Single,Self-Employed,3281000,1,Mortgage,3,Chennai,Tamil Nadu,600001
C00335,49,M,Married,Self-Employed,704000,2,Owned,4,Mumbai,Maharashtra,400001
C00336,38,F,Single,Self-Employed,3317000,0,Rented,20,Kolkata,West Bengal,700001
C00337,31,M,Married,Self-Employed,1862000,3,Mortgage,20,Bangalore,Karnataka,560001
C00338,36,M,Married,Self-Employed,5356000,3,Owned,15,Pune,Maharashtra,411001
C00339,44,F,Single,Salaried,1428000,2,Owned,2,Mumbai,Maharashtra,400001
C00340,34,M,Single,Self-Employed,577000,0,Rented,13,Lucknow,Uttar Pradesh,226001
C00341,31,F,Single,Salaried,876000,0,Owned,19,Lucknow,Uttar Pradesh,226001
C00342,42,M,Single,Self-Employed,1279000,0,Owned,28,Lucknow,Uttar Pradesh,226001
C00343,42,M,Single,Salaried,1331000,0,Mortgage,13,Bangalore,Karnataka,560001
C00344,34,F,Single,Self-Employed,3451000,0,Owned,19,Delhi,Delhi,110001
C00345,35,M,Single,Self-Employed,2813000,0,Mortgage,24,Delhi,Delhi,110001
C00346,42,M,Single,Self-Employed,318000,0,Owned,13,Hyderabad,Telangana,500001
C00347,25,F,Single,Salaried,1809000,0,Owned,8,Chennai,Tamil Nadu,600001
C00348,25,M,Single,Self-Employed,664000,1,Rented,26,Mumbai,Maharashtra,400001
C00349,32,F,Married,Salaried,3224000,3,Owned,10,Chennai,Tamil Nadu,600001
C00350,37,M,Single,Self-Employed,2060000,0,Owned,15,Kolkata,West Bengal,700001
C00351,43,F,Married,Self-Employed,788000,2,Owned,22,Hyderabad,Telangana,500001
C00352,54,M,Married,Self-Employed,1878000,2,Owned,6,Pune,Maharashtra,411001
C00353,48,F,Married,Self-Employed,519000,3,Owned,30,Chennai,Tamil Nadu,600001
C00354,38,M,Married,Self-Employed,2963000,2,Owned,26,Chennai,Tamil Nadu,600001
C00355,39,F,Single,Self-Employed,3434000,0,Owned,25,Jaipur,Rajasthan,302001
C00356,29,M,Married,Salaried,3763000,3,Owned,27,Mumbai,Maharashtra,400001
C00357,39,M,Married,Salaried,604000,2,Rented,26,Kolkata,West Bengal,700001
C00358,37,F,Single,Salaried,772000,1,Owned,30,Hyderabad,Telangana,500001
C00359,43,F,Married,Salaried,7213000,3,Owned,30,Chennai,Tamil Nadu,600001
C00360,31,M,Single,Salaried,1109000,0,Owned,7,Ahmedabad,Gujarat,380001
C00361,45,F,Single,Salaried,2488000,1,Mortgage,1,Jaipur,Rajasthan,302001
C00362,55,M,Married,Self-Employed,1811000,5,Owned,22,Ahmedabad,Gujarat,380001
C00363,38,M,Married,Self-Employed,1013000,3,Owned,13,Mumbai,Maharashtra,400001
C00364,44,F,Single,Self-Employed,644000,0,Owned,17,Chennai,Tamil Nadu,600001
C00365,46,F,Married,Self-Employed,222000,3,Rented,15,Ahmedabad,Gujarat,380001
C00366,35,M,Single,Salaried,501000,0,Mortgage,28,Lucknow,Uttar Pradesh,226001
C00367,42,M,Married,Self-Employed,819000,2,Owned,11,Mumbai,Maharashtra,400001
C00368,40,M,Single,Salaried,763000,1,Owned,11,Chennai,Tamil Nadu,600001
C00369,40,M,Married,Self-Employed,3015000,3,Mortgage,3,Mumbai,Maharashtra,400001
C00370,32,M,Single,Salaried,880000,1,Owned,10,Bangalore,Karnataka,560001
C00371,40,M,Married,Salaried,405000,3,Owned,10,Kolkata,West Bengal,700001
C00372,44,M,Single,Self-Employed,2569000,0,Owned,15,Delhi,Delhi,110001
C00373,54,M,Single,Self-Employed,8599000,1,Owned,5,Chennai,Tamil Nadu,600001
C00374,49,F,Single,Self-Employed,1545000,0,Owned,26,Bangalore,Karnataka,560001
C00375,61,M,Married,Self-Employed,9143000,2,Owned,28,Delhi,Delhi,110001
C00376,32,M,Married,Self-Employed,1388000,2,Mortgage,4,Delhi,Delhi,110001
C00377,48,F,Married,Self-Employed,3928000,3,Mortgage,11,Jaipur,Rajasthan,302001
C00378,41,F,Married,Salaried,1192000,4,Owned,7,Hyderabad,Telangana,500001
C00379,61,M,Married,Self-Employed,2778000,4,Mortgage,24,Chennai,Tamil Nadu,600001
C00380,31,F,Married,Salaried,1673000,3,Mortgage,8,Mumbai,Maharashtra,400001
C00381,31,F,Single,Self-Employed,137000,2,Owned,7,Mumbai,Maharashtra,400001
C00382,34,M,Married,Self-Employed,3743000,3,Owned,14,Mumbai,Maharashtra,400001
C00383,18,F,Single,Self-Employed,3880000,2,Rented,1,Chennai,Tamil Nadu,600001
C00384,34,M,Married,Self-Employed,1347000,2,Rented,14,Hyderabad,Telangana,500001
C00385,32,F,Married,Self-Employed,500000,5,Owned,3,Jaipur,Rajasthan,302001
C00386,41,M,Married,Self-Employed,949000,2,Mortgage,17,Jaipur,Rajasthan,302001
C00387,43,F,Single,Self-Employed,3561000,0,Owned,12,Chennai,Tamil Nadu,600001
C00388,58,M,Married,Self-Employed,292000,3,Mortgage,23,Lucknow,Uttar Pradesh,226001
C00389,49,F,Married,Self-Employed,2307000,2,Rented,4,Hyderabad,Telangana,500001
C00390,34,M,Single,Salaried,679000,1,Mortgage,10,Bangalore,Karnataka,560001
C00391,31,F,Married,Self-Employed,573000,3,Owned,2,Delhi,Delhi,110001
C00392,44,F,Single,Self-Employed,1922000,1,Owned,19,Kolkata,West Bengal,700001
C00393,26,M,Married,Salaried,2078000,4,Rented,17,Lucknow,Uttar Pradesh,226001
C00394,58,M,Married,Self-Employed,3938000,4,Owned,9,Mumbai,Maharashtra,400001
C00395,51,F,Married,Self-Employed,3900000,3,Owned,18,Jaipur,Rajasthan,302001
C00396,35,M,Married,Self-Employed,3908000,2,Owned,4,Kolkata,West Bengal,700001
C00397,22,F,Single,Salaried,5090000,1,Owned,31,Lucknow,Uttar Pradesh,226001
C00398,53,M,Married,Self-Employed,2555000,2,Owned,29,Chennai,Tamil Nadu,600001
C00399,38,M,Married,Self-Employed,1776000,4,Rented,28,Kolkata,West Bengal,700001
C00400,52,M,Single,Self-Employed,5088000,0,Owned,24,Jaipur,Rajasthan,302001
C00401,24,M,Single,Self-Employed,8265000,1,Rented,15,Delhi,Delhi,110001
C00402,34,M,Married,Salaried,1650000,2,Mortgage,23,Pune,Maharashtra,411001
C00403,40,F,Single,Self-Employed,2281000,0,Mortgage,26,Lucknow,Uttar Pradesh,226001
C00404,40,M,Married,Self-Employed,4550000,3,Mortgage,10,Lucknow,Uttar Pradesh,226001
C00405,35,M,Married,Self-Employed,1673000,4,Owned,26,Delhi,Delhi,110001
C00406,46,M,Married,Self-Employed,3370000,4,Owned,9,Hyderabad,Telangana,500001
C00407,29,F,Single,Salaried,643000,0,Owned,24,Delhi,Delhi,110001
C00408,38,F,Single,Self-Employed,724000,1,Mortgage,8,Kolkata,West Bengal,700001
C00409,41,M,Single,Salaried,8981000,2,Mortgage,5,Mumbai,Maharashtra,400001
C00410,45,F,Married,Salaried,1992000,5,Mortgage,18,Bangalore,Karnataka,560001
C00411,47,F,Married,Self-Employed,307000,2,Rented,13,Delhi,Delhi,110001
C00412,28,F,Single,Self-Employed,1072000,0,Owned,28,Bangalore,Karnataka,560001
C00413,24,M,Married,Salaried,148000,2,Rented,14,Chennai,Tamil Nadu,600001
C00414,52,M,Single,Self-Employed,2015000,0,Owned,2,Hyderabad,Telangana,500001
C00415,43,F,Married,Salaried,2253000,2,Rented,16,Bangalore,Karnataka,560001
C00416,32,M,Single,Self-Employed,1358000,1,Mortgage,30,Mumbai,Maharashtra,400001
C00417,55,M,Married,Self-Employed,8930000,3,Owned,16,Ahmedabad,Gujarat,380001
C00418,41,M,Married,Self-Employed,557000,3,Mortgage,11,Pune,Maharashtra,411001
C00419,51,M,Single,Self-Employed,1658000,0,Owned,27,Ahmedabad,Gujarat,380001
C00420,40,M,Married,Salaried,1292000,3,Rented,2,Bangalore,Karnataka,560001
C00421,60,M,Married,Self-Employed,591000,3,Owned,18,Hyderabad,Telangana,500001
C00422,57,F,Married,Self-Employed,3965000,4,Mortgage,13,Mumbai,Maharashtra,400001
C00423,37,M,Married,Self-Employed,4438000,3,Rented,28,Ahmedabad,Gujarat,380001
C00424,49,M,Married,Self-Employed,249000,3,Owned,24,Bangalore,Karnataka,560001
C00425,46,F,Married,Self-Employed,649000,3,Owned,5,Lucknow,Uttar Pradesh,226001
C00426,53,M,Married,Self-Employed,722000,3,Owned,5,Delhi,Delhi,110001
C00427,30,F,Married,Self-Employed,1566000,2,Mortgage,16,Lucknow,Uttar Pradesh,226001
C00428,46,M,Married,Self-Employed,11776000,4,Owned,26,Bangalore,Karnataka,560001
C00429,50,F,Married,Self-Employed,2069000,4,Mortgage,22,Hyderabad,Telangana,500001
C00430,22,M,Single,Self-Employed,3090000,1,Owned,25,Ahmedabad,Gujarat,380001
C00431,28,M,Single,Self-Employed,11152000,0,Owned,27,Jaipur,Rajasthan,302001
C00432,19,F,Single,Salaried,1746000,0,Owned,1,Kolkata,West Bengal,700001
C00433,37,F,Single,Self-Employed,502000,1,Owned,2,Pune,Maharashtra,411001
C00434,47,F,Married,Salaried,649000,3,Rented,26,Kolkata,West Bengal,700001
C00435,55,F,Married,Self-Employed,3382000,5,Owned,12,Kolkata,West Bengal,700001
C00436,40,M,Married,Self-Employed,10104000,4,Owned,27,Delhi,Delhi,110001
C00437,56,F,Married,Self-Employed,1206000,3,Rented,3,Bangalore,Karnataka,560001
C00438,26,M,Single,Salaried,2423000,1,Owned,8,Hyderabad,Telangana,500001
C00439,22,M,Single,Self-Employed,3772000,0,Owned,28,Hyderabad,Telangana,500001
C00440,39,M,Married,Self-Employed,3728000,4,Owned,23,Delhi,Delhi,110001
C00441,43,M,Married,Self-Employed,1835000,2,Mortgage,29,Mumbai,Maharashtra,400001
C00442,39,F,Married,Self-Employed,3244000,3,Rented,21,Lucknow,Uttar Pradesh,226001
C00443,19,M,Single,Self-Employed,2136000,1,Owned,11,Kolkata,West Bengal,700001
C00444,39,M,Married,Self-Employed,10876000,3,Rented,23,Lucknow,Uttar Pradesh,226001
C00445,26,M,Married,Salaried,1433000,2,Rented,19,Pune,Maharashtra,411001
C00446,46,F,Married,Self-Employed,3706000,3,Owned,15,Bangalore,Karnataka,560001
C00447,43,M,Married,Salaried,3159000,2,Rented,4,Ahmedabad,Gujarat,380001
C00448,30,M,Married,Salaried,3843000,3,Owned,11,Mumbai,Maharashtra,400001
C00449,34,M,Married,Salaried,3142000,3,Rented,1,Chennai,Tamil Nadu,600001
C00450,29,M,Single,Self-Employed,3978000,0,Owned,26,Delhi,Delhi,110001
C00451,39,M,Single,Self-Employed,369000,0,Owned,1,Kolkata,West Bengal,700001
C00452,49,M,Married,Salaried,625000,2,Owned,8,Delhi,Delhi,110001
C00453,30,M,Single,Salaried,103000,0,Owned,16,Ahmedabad,Gujarat,380001
C00454,45,M,Single,Self-Employed,2678000,0,Owned,7,Chennai,Tamil Nadu,600001
C00455,34,F,Married,Self-Employed,1977000,3,Owned,26,Kolkata,West Bengal,700001
C00456,32,M,Single,Self-Employed,2060000,0,Owned,4,Chennai,Tamil Nadu,600001
C00457,38,F,Single,Salaried,2444000,0,Rented,1,Hyderabad,Telangana,500001
C00458,29,M,Single,Self-Employed,321000,0,Owned,25,Delhi,Delhi,110001
C00459,34,M,Single,Salaried,1802000,0,Owned,25,Bangalore,Karnataka,560001
C00460,28,M,Single,Salaried,1590000,0,Owned,8,Chennai,Tamil Nadu,600001
C00461,59,M,Single,Self-Employed,1551000,1,Owned,27,Mumbai,Maharashtra,400001
C00462,40,F,Single,Salaried,2673000,1,Owned,19,Delhi,Delhi,110001
C00463,33,M,Single,Self-Employed,4744000,1,Owned,29,Delhi,Delhi,110001
C00464,42,M,Married,Self-Employed,9133000,3,Mortgage,11,Mumbai,Maharashtra,400001
C00465,38,M,Married,Salaried,244000,2,Owned,5,Mumbai,Maharashtra,400001
C00466,37,M,Single,Salaried,482000,0,Owned,29,Hyderabad,Telangana,500001
C00467,46,F,Single,Salaried,774000,0,Owned,4,Pune,Maharashtra,411001
C00468,47,F,Married,Self-Employed,3625000,3,Owned,6,Chennai,Tamil Nadu,600001
C00469,34,M,Married,Self-Employed,3004000,2,Mortgage,27,Hyderabad,Telangana,500001
C00470,34,F,Single,Self-Employed,2992000,1,Owned,4,Chennai,Tamil Nadu,600001
C00471,37,M,Single,Self-Employed,2389000,1,Rented,3,Chennai,Tamil Nadu,600001
C00472,18,F,Single,Salaried,723000,0,Owned,26,Ahmedabad,Gujarat,380001
C00473,24,F,Married,Self-Employed,2910000,4,Rented,27,Chennai,Tamil Nadu,600001
C00474,53,M,Married,Self-Employed,10007000,5,Owned,11,Mumbai,Maharashtra,400001
C00475,56,F,Single,Self-Employed,1255000,0,Owned,27,Jaipur,Rajasthan,302001
C00476,37,F,Single,Self-Employed,769000,1,Owned,7,Chennai,Tamil Nadu,600001
C00477,45,M,Single,Salaried,605000,1,Mortgage,28,Kolkata,West Bengal,700001
C00478,43,F,Single,Self-Employed,951000,1,Mortgage,25,Jaipur,Rajasthan,302001
C00479,70,M,Married,Self-Employed,1012000,4,Owned,13,Chennai,Tamil Nadu,600001
C00480,51,M,Single,Self-Employed,7615000,2,Owned,5,Ahmedabad,Gujarat,380001
C00481,38,M,Single,Salaried,494000,0,Owned,8,Mumbai,Maharashtra,400001
C00482,30,M,Single,Salaried,248000,1,Owned,30,Kolkata,West Bengal,700001
C00483,23,M,Single,Self-Employed,5190000,0,Owned,30,Pune,Maharashtra,411001
C00484,42,M,Single,Self-Employed,1567000,0,Owned,13,Bangalore,Karnataka,560001
C00485,32,M,Single,Salaried,306000,0,Owned,26,Jaipur,Rajasthan,302001
C00486,25,F,Married,Salaried,735000,5,Owned,11,Ahmedabad,Gujarat,380001
C00487,33,M,Single,Self-Employed,3820000,1,Mortgage,3,Chennai,Tamil Nadu,600001
C00488,29,M,Single,Salaried,2021000,1,Owned,18,Lucknow,Uttar Pradesh,226001
C00489,56,M,Married,Salaried,392000,4,Owned,28,Delhi,Delhi,110001
C00490,48,M,Married,Salaried,1220000,2,Rented,30,Mumbai,Maharashtra,400001
C00491,39,F,Married,Self-Employed,2734000,3,Owned,29,Chennai,Tamil Nadu,600001
C00492,54,M,Single,Self-Employed,3826000,2,Owned,12,Pune,Maharashtra,411001
C00493,40,M,Single,Salaried,4065000,1,Owned,24,Jaipur,Rajasthan,302001
C00494,31,M,Single,Salaried,273000,0,Mortgage,7,Bangalore,Karnataka,560001
C00495,55,M,Married,Self-Employed,2477000,2,Mortgage,5,Ahmedabad,Gujarat,380001
C00496,45,F,Single,Self-Employed,386000,0,Owned,9,Ahmedabad,Gujarat,380001
C00497,29,M,Single,Salaried,3921000,1,Rented,5,Pune,Maharashtra,411001
C00498,38,M,Married,Self-Employed,168000,2,Owned,7,Kolkata,West Bengal,700001
C00499,31,M,Single,Salaried,7850000,0,Mortgage,3,Chennai,Tamil Nadu,600001
C00500,26,F,Married,Self-Employed,133000,3,Owned,17,Delhi,Delhi,110001
C00501,49,F,Single,Self-Employed,147000,1,Owned,17,Lucknow,Uttar Pradesh,226001
C00502,59,F,Married,Salaried,11828000,3,Owned,11,Hyderabad,Telangana,500001
C00503,26,F,Married,Self-Employed,435000,2,Rented,17,Ahmedabad,Gujarat,380001
C00504,45,F,Single,Salaried,3564000,1,Mortgage,13,Kolkata,West Bengal,700001
C00505,33,M,Single,Self-Employed,600000,0,Mortgage,8,Mumbai,Maharashtra,400001
C00506,35,M,Married,Self-Employed,2405000,3,Owned,6,Bangalore,Karnataka,560001
C00507,34,F,Single,Self-Employed,3124000,0,Mortgage,20,Mumbai,Maharashtra,400001
C00508,31,M,Single,Self-Employed,2120000,0,Owned,11,Mumbai,Maharashtra,400001
C00509,40,M,Single,Self-Employed,10879000,0,Rented,18,Pune,Maharashtra,411001
C00510,31,M,Single,Self-Employed,2447000,1,Owned,7,Ahmedabad,Gujarat,380001
C00511,42,F,Single,Self-Employed,426000,0,Owned,22,Lucknow,Uttar Pradesh,226001
C00512,39,M,Single,Self-Employed,704000,1,Owned,22,Lucknow,Uttar Pradesh,226001
C00513,37,F,Single,Salaried,1153000,0,Owned,19,Chennai,Tamil Nadu,600001
C00514,30,F,Single,Self-Employed,272000,0,Owned,14,Chennai,Tamil Nadu,600001
C00515,34,M,Single,Salaried,796000,0,Rented,7,Mumbai,Maharashtra,400001
C00516,47,M,Single,Self-Employed,1925000,1,Owned,2,Pune,Maharashtra,411001
C00517,45,M,Married,Salaried,1449000,3,Rented,17,Ahmedabad,Gujarat,380001
C00518,30,M,Single,Salaried,1159000,0,Mortgage,10,Hyderabad,Telangana,500001
C00519,40,M,Single,Self-Employed,6786000,1,Mortgage,3,Pune,Maharashtra,411001
C00520,47,M,Single,Self-Employed,641000,0,Owned,12,Jaipur,Rajasthan,302001
C00521,23,F,Single,Self-Employed,349000,0,Owned,27,Ahmedabad,Gujarat,380001
C00522,45,M,Married,Salaried,237000,3,Mortgage,15,Delhi,Delhi,110001
C00523,33,F,Single,Salaried,739000,2,Owned,3,Delhi,Delhi,110001
C00524,45,M,Married,Self-Employed,3587000,3,Mortgage,8,Hyderabad,Telangana,500001
C00525,32,F,Married,Salaried,237000,2,Owned,17,Mumbai,Maharashtra,400001
C00526,21,M,Single,Self-Employed,10592000,0,Owned,31,Bangalore,Karnataka,560001
C00527,23,M,Single,Self-Employed,3081000,0,Owned,23,Hyderabad,Telangana,500001
C00528,40,M,Married,Self-Employed,3089000,2,Owned,6,Kolkata,West Bengal,700001
C00529,42,M,Married,Salaried,10236000,3,Owned,16,Lucknow,Uttar Pradesh,226001
C00530,30,M,Married,Salaried,2003000,2,Mortgage,31,Kolkata,West Bengal,700001
C00531,46,M,Married,Self-Employed,1747000,3,Owned,9,Lucknow,Uttar Pradesh,226001
C00532,23,M,Single,Salaried,2024000,0,Rented,13,Bangalore,Karnataka,560001
C00533,39,F,Single,Self-Employed,1941000,2,Owned,28,Kolkata,West Bengal,700001
C00534,27,F,Married,Salaried,640000,4,Owned,3,Lucknow,Uttar Pradesh,226001
C00535,33,M,Single,Self-Employed,5004000,0,Mortgage,6,Bangalore,Karnataka,560001
C00536,40,M,Single,Self-Employed,2485000,1,Mortgage,16,Pune,Maharashtra,411001
C00537,31,F,Married,Salaried,3049000,2,Rented,27,Lucknow,Uttar Pradesh,226001
C00538,36,M,Single,Self-Employed,1475000,0,Owned,22,Ahmedabad,Gujarat,380001
C00539,50,F,Single,Salaried,6488000,1,Owned,31,Chennai,Tamil Nadu,600001
C00540,34,M,Single,Self-Employed,11901000,1,Owned,14,Lucknow,Uttar Pradesh,226001
C00541,48,M,Married,Self-Employed,3081000,2,Owned,27,Kolkata,West Bengal,700001
C00542,28,M,Married,Salaried,2642000,3,Owned,18,Delhi,Delhi,110001
C00543,45,M,Single,Self-Employed,1633000,1,Mortgage,1,Bangalore,Karnataka,560001
C00544,54,F,Single,Self-Employed,500000,0,Owned,10,Bangalore,Karnataka,560001
C00545,18,M,Married,Self-Employed,2891000,4,Owned,13,Mumbai,Maharashtra,400001
C00546,32,M,Married,Self-Employed,447000,3,Mortgage,1,Jaipur,Rajasthan,302001
C00547,45,M,Single,Salaried,210000,1,Owned,22,Kolkata,West Bengal,700001
C00548,37,F,Married,Self-Employed,997000,4,Owned,11,Ahmedabad,Gujarat,380001
C00549,43,M,Single,Self-Employed,1665000,1,Mortgage,26,Bangalore,Karnataka,560001
C00550,33,F,Single,Salaried,3394000,0,Mortgage,29,Kolkata,West Bengal,700001
C00551,40,F,Single,Self-Employed,212000,0,Mortgage,8,Lucknow,Uttar Pradesh,226001
C00552,38,F,Single,Self-Employed,325000,1,Mortgage,8,Bangalore,Karnataka,560001
C00553,51,M,Married,Self-Employed,11263000,2,Owned,12,Delhi,Delhi,110001
C00554,42,M,Single,Salaried,2215000,0,Owned,12,Bangalore,Karnataka,560001
C00555,43,M,Single,Self-Employed,2279000,0,Rented,16,Pune,Maharashtra,411001
C00556,35,M,Married,Salaried,2818000,3,Owned,13,Jaipur,Rajasthan,302001
C00557,35,F,Married,Self-Employed,2261000,2,Rented,10,Chennai,Tamil Nadu,600001
C00558,35,F,Married,Salaried,1663000,3,Owned,20,Kolkata,West Bengal,700001
C00559,43,M,Married,Salaried,1461000,2,Rented,29,Pune,Maharashtra,411001
C00560,35,F,Single,Self-Employed,289000,0,Owned,14,Jaipur,Rajasthan,302001
C00561,42,M,Single,Self-Employed,1174000,2,Owned,16,Hyderabad,Telangana,500001
C00562,60,M,Married,Self-Employed,2940000,4,Owned,2,Kolkata,West Bengal,700001
C00563,48,M,Single,Self-Employed,1202000,0,Owned,31,Chennai,Tamil Nadu,600001
C00564,36,M,Single,Self-Employed,2255000,0,Mortgage,1,Kolkata,West Bengal,700001
C00565,52,F,Married,Self-Employed,3032000,3,Owned,25,Delhi,Delhi,110001
C00566,35,M,Single,Salaried,2342000,0,Rented,8,Kolkata,West Bengal,700001
C00567,19,F,Married,Salaried,5995000,4,Owned,11,Delhi,Delhi,110001
C00568,29,M,Single,Self-Employed,3569000,0,Owned,23,Ahmedabad,Gujarat,380001
C00569,21,F,Single,Salaried,10231000,2,Owned,11,Mumbai,Maharashtra,400001
C00570,36,F,Single,Self-Employed,1592000,1,Mortgage,28,Pune,Maharashtra,411001
C00571,40,F,Married,Salaried,526000,3,Owned,8,Hyderabad,Telangana,500001
C00572,56,M,Married,Self-Employed,4069000,3,Owned,10,Pune,Maharashtra,411001
C00573,43,M,Married,Self-Employed,10478000,3,Owned,14,Ahmedabad,Gujarat,380001
C00574,37,M,Married,Self-Employed,1260000,2,Mortgage,5,Chennai,Tamil Nadu,600001
C00575,48,M,Single,Self-Employed,822000,0,Mortgage,15,Delhi,Delhi,110001
C00576,18,M,Single,Self-Employed,6977000,1,Rented,28,Mumbai,Maharashtra,400001
C00577,42,F,Single,Salaried,108000,2,Owned,24,Bangalore,Karnataka,560001
C00578,47,M,Married,Self-Employed,1614000,2,Owned,3,Lucknow,Uttar Pradesh,226001
C00579,25,M,Single,Self-Employed,3926000,0,Owned,13,Kolkata,West Bengal,700001
C00580,51,F,Married,Self-Employed,1087000,3,Owned,11,Bangalore,Karnataka,560001
C00581,43,M,Single,Salaried,932000,2,Rented,17,Jaipur,Rajasthan,302001
C00582,35,F,Married,Self-Employed,2634000,4,Owned,19,Bangalore,Karnataka,560001
C00583,46,M,Single,Salaried,1664000,1,Owned,4,Chennai,Tamil Nadu,600001
C00584,62,M,Married,Self-Employed,5567000,2,Owned,26,Delhi,Delhi,110001
C00585,41,M,Married,Salaried,603000,3,Mortgage,1,Ahmedabad,Gujarat,380001
C00586,42,M,Married,Self-Employed,6913000,3,Mortgage,13,Bangalore,Karnataka,560001
C00587,35,M,Married,Salaried,722000,3,Rented,23,Kolkata,West Bengal,700001
C00588,31,M,Married,Self-Employed,2530000,3,Owned,26,Chennai,Tamil Nadu,600001
C00589,48,F,Married,Self-Employed,260000,3,Rented,29,Jaipur,Rajasthan,302001
