cust_id,number_of_open_accounts,number_of_closed_accounts,total_loan_months,delinquent_months,total_dpd,enquiry_count,credit_utilization_ratio
C00771,2,1,16,0,0,5,0
C00772,3,1,77,1,3,7,45
C00773,1,1,31,13,77,2,39
C00774,4,0,162,2,13,5,29
C00775,3,2,91,0,0,3,20
C00776,4,2,107,0,0,9,92
C00777,4,2,94,0,0,4,63
C00778,2,0,76,7,43,3,86
C00779,2,0,96,3,14,4,71
C00780,1,0,2,0,0,5,94
C00781,1,1,38,12,77,6,53
C00782,3,0,56,14,51,7,6
C00783,4,2,110,7,37,5,42
C00784,2,1,106,2,12,6,37
C00785,1,1,5,2,6,5,1
C00786,3,1,120,0,0,4,13
C00787,2,0,53,0,0,2,39
C00788,4,1,149,1,7,4,33
C00789,3,2,54,0,0,6,32
C00790,1,0,14,10,54,5,90
C00791,3,0,75,0,0,7,59
C00792,2,0,80,22,126,7,23
C00793,4,0,37,8,31,6,6
C00794,4,0,168,0,0,7,13
C00795,4,0,101,0,0,9,40
C00796,2,1,20,4,21,5,64
C00797,2,2,58,1,10,5,52
C00798,4,0,111,0,0,4,44
C00799,2,0,84,0,0,3,55
C00800,1,0,1,1,7,4,21
C00801,3,0,42,0,0,3,34
C00802,2,1,74,4,18,4,89
C00803,2,1,83,8,43,7,40
C00804,4,0,97,2,9,6,43
C00805,2,0,86,5,33,7,95
C00806,3,2,27,19,100,4,56
C00807,4,2,179,0,0,7,57
C00808,1,2,38,19,95,1,65
C00809,1,2,60,0,0,3,2
C00810,3,2,87,0,0,3,26
C00811,2,0,47,4,26,6,62
C00812,4,2,167,0,0,5,1
C00813,2,2,51,7,34,7,75
C00814,2,0,49,5,27,5,24
C00815,1,1,36,0,0,6,12
C00816,1,1,19,12,72,1,69
C00817,2,2,60,0,0,4,18
C00818,3,2,119,0,0,7,8
C00819,3,2,135,5,29,6,17
C00820,1,1,35,21,118,5,63
C00821,2,0,74,12,60,6,8
C00822,4,0,135,10,54,4,43
C00823,1,2,17,0,0,6,34
C00824,1,1,38,18,93,2,16
C00825,2,1,86,0,0,2,22
C00826,4,0,191,5,18,9,73
C00827,1,1,37,9,45,5,20
C00828,3,0,85,10,46,3,70
C00829,3,0,92,0,0,7,25
C00830,4,0,216,18,119,6,4
C00831,1,2,13,11,65,1,80
C00832,1,2,43,0,0,2,9
C00833,2,1,95,9,54,3,21
C00834,2,1,53,1,10,6,82
C00835,4,1,112,0,0,7,13
C00836,4,1,142,0,0,6,1
C00837,4,0,87,1,7,8,23
C00838,3,1,51,4,26,8,49
C00839,2,2,14,0,0,2,17
C00840,1,1,20,0,0,3,29
C00841,3,2,107,0,0,6,50
C00842,2,0,52,2,17,6,17
C00843,3,2,128,2,14,3,14
C00844,2,2,74,0,0,7,66
C00845,4,1,132,9,48,9,95
C00846,2,2,68,0,0,4,74
C00847,1,2,27,12,66,2,53
C00848,1,1,45,0,0,5,10
C00849,1,1,52,9,59,5,73
C00850,4,0,118,0,0,9,68
C00851,3,0,112,11,68,5,27
C00852,3,2,140,0,0,5,19
C00853,2,0,56,0,0,3,3
C00854,1,1,5,3,21,5,13
C00855,4,1,96,5,29,8,43
C00856,4,1,143,0,0,8,26
C00857,2,1,34,10,49,7,44
C00858,2,1,63,0,0,5,0
C00859,2,2,71,0,0,7,53
C00860,3,0,48,1,1,3,38
C00861,3,1,130,5,24,7,17
C00862,1,2,14,6,40,3,53
C00863,4,1,76,2,7,4,40
C00864,1,2,7,2,19,4,7
C00865,4,1,109,4,26,9,22
C00866,2,2,75,12,70,2,26
C00867,3,1,73,0,0,7,13
C00868,1,2,46,10,56,6,4
C00869,2,1,48,0,0,6,53
C00870,4,0,133,12,75,9,2
C00871,3,2,114,11,63,5,46
C00872,1,0,41,0,0,2,6
C00873,3,2,90,0,0,7,21
C00874,1,1,54,12,84,6,51
C00875,2,2,62,0,0,7,1
C00876,2,2,55,9,41,6,6
C00877,2,1,107,4,12,3,57
C00878,1,0,39,10,57,4,35
C00879,2,2,50,4,30,2,84
C00880,3,0,98,9,66,3,48
C00881,1,1,60,0,0,1,63
C00882,3,0,93,5,31,4,8
C00883,2,2,43,0,0,7,41
C00884,2,1,83,14,78,4,83
C00885,1,0,60,0,0,6,57
C00886,3,2,116,10,54,7,35
C00887,1,1,6,6,42,5,6
C00888,2,0,56,12,59,4,8
C00889,1,2,20,2,12,1,70
C00890,1,1,5,1,4,1,35
C00891,3,2,18,0,0,3,74
C00892,3,1,86,0,0,4,19
C00893,4,1,57,0,0,7,63
C00894,1,2,34,0,0,3,19
C00895,3,0,81,0,0,7,36
C00896,1,2,40,0,0,3,0
C00897,3,1,59,1,10,4,75
C00898,4,2,178,23,140,7,92
C00899,3,1,112,0,0,7,5
C00900,1,2,46,5,22,4,95
C00901,4,0,135,0,0,5,73
C00902,3,1,89,12,65,5,73
C00903,1,1,31,6,37,2,60
C00904,3,0,100,8,28,4,6
C00905,2,0,28,12,83,6,1
C00906,2,2,6,3,9,4,3
C00907,1,2,48,6,44,6,10
C00908,1,1,16,7,35,5,98
C00909,2,1,25,7,54,7,57
C00910,3,1,164,2,7,3,85
C00911,1,0,14,3,10,3,59
C00912,3,0,103,9,50,7,12
C00913,3,1,67,0,0,7,29
C00914,4,0,188,0,0,4,43
C00915,1,1,59,0,0,1,13
C00916,1,0,44,5,30,4,87
C00917,3,2,110,11,53,5,26
C00918,3,2,90,3,14,6,11
C00919,1,2,29,0,0,2,75
C00920,3,2,98,0,0,3,56
C00921,1,1,34,8,40,5,51
C00922,2,0,70,0,0,4,4
C00923,1,1,21,5,32,6,56
C00924,4,1,105,3,20,7,8
C00925,1,2,60,0,0,4,8
C00926,2,1,83,17,75,2,20
C00927,2,1,77,5,22,2,92
C00928,4,2,140,7,35,5,13
C00929,4,0,101,0,0,6,39
C00930,2,2,71,0,0,4,3
C00931,2,0,36,0,0,5,28
C00932,2,0,63,12,75,2,12
C00933,1,0,19,6,19,5,17
C00934,4,2,113,0,0,6,3
C00935,4,0,110,0,0,7,3
C00936,4,0,107,2,19,6,46
C00937,4,1,149,0,0,4,10
C00938,3,0,140,0,0,4,40
C00939,3,2,77,0,0,6,5
C00940,3,1,60,0,0,8,51
C00941,4,1,81,0,0,6,11
C00942,3,2,152,21,106,6,34
C00943,2,2,52,4,17,3,34
C00944,3,1,143,3,13,4,60
C00945,2,0,67,1,6,2,39
C00946,4,2,117,0,0,6,18
C00947,3,2,134,0,0,8,14
C00948,1,1,9,9,38,5,13
C00949,2,2,48,0,0,6,97
C00950,3,2,99,12,74,4,9
C00951,3,0,134,5,9,7,20
C00952,2,2,16,12,71,5,8
C00953,3,2,55,3,8,3,91
C00954,3,2,98,6,30,3,19
C00955,4,1,106,0,0,5,39
C00956,4,0,111,12,66,7,59
C00957,4,0,171,0,0,5,33
C00958,2,2,108,0,0,7,41
C00959,2,1,52,23,162,7,3
C00960,3,2,66,18,101,3,29
C00961,1,0,12,2,14,5,47
C00962,1,0,4,0,0,3,25
C00963,3,0,78,11,69,8,71
C00964,1,2,51,0,0,5,77
C00965,3,1,91,0,0,5,72
C00966,2,0,48,14,96,3,25
C00967,2,2,36,1,2,5,28
C00968,4,2,75,12,64,8,42
C00969,2,1,90,3,19,3,20
C00970,1,0,55,7,37,3,34
C00971,2,0,46,19,120,3,51
C00972,2,1,45,9,32,5,41
C00973,1,2,16,7,34,2,21
C00974,1,0,7,3,21,2,88
C00975,1,0,56,0,0,1,24
C00976,2,1,53,22,116,3,24
C00977,3,0,121,7,39,8,98
C00978,1,0,37,0,0,3,9
C00979,4,2,46,8,51,9,56
C00980,2,2,62,19,99,4,66
C00981,2,0,80,2,12,3,93
C00982,1,1,60,6,23,5,14
C00983,2,1,85,4,21,5,4
C00984,3,2,100,0,0,5,34
C00985,1,2,5,3,19,2,10
C00986,2,0,29,0,0,4,44
C00987,4,0,114,5,25,6,40
C00988,3,0,68,0,0,8,25
C00989,3,0,70,0,0,4,31
C00990,4,2,109,0,0,9,22
C00991,2,0,78,23,96,6,52
C00992,4,1,136,19,105,9,9
C00993,2,1,56,2,6,5,47
C00994,2,0,47,10,53,6,1
C00995,3,0,128,5,24,5,91
C00996,1,1,44,11,72,3,43
C00997,4,2,170,3,18,8,74
C00998,2,2,37,0,0,7,76
C00999,4,0,164,23,125,6,43
C01000,2,1,33,0,0,2,92
C01001,2,2,110,0,0,4,0
C01002,1,0,50,1,10,1,85
C01003,2,2,72,10,57,3,35
C01004,3,2,20,19,95,8,90
C01005,3,0,67,1,4,3,36
C01006,2,2,84,1,5,5,29
C01007,4,0,87,0,0,4,77
C01008,3,0,82,2,5,4,7
C01009,1,0,55,0,0,3,30
C01010,2,2,46,7,36,6,63
C01011,4,0,136,19,102,7,3
C01012,2,1,23,11,65,5,28
C01013,4,1,105,2,20,9,76
C01014,2,1,82,0,0,4,68
C01015,1,0,58,12,67,6,80
C01016,3,1,54,3,10,3,41
C01017,2,1,86,0,0,6,50
C01018,4,1,167,0,0,5,83
C01019,4,2,149,10,46,7,12
C01020,2,1,71,1,3,5,1
C01021,2,0,28,1,2,5,82
C01022,2,2,36,0,0,3,48
C01023,2,1,49,2,5,2,76
C01024,2,0,110,15,72,2,40
C01025,1,0,46,0,0,2,69
C01026,4,0,160,0,0,9,53
C01027,4,0,57,1,9,6,40
C01028,2,2,52,8,49,5,24
C01029,4,2,140,5,35,6,32
C01030,2,1,26,6,29,6,31
C01031,4,1,134,0,0,4,21
C01032,1,1,26,0,0,3,94
C01033,1,1,37,1,5,6,2
C01034,1,1,3,0,0,5,24
C01035,2,2,45,1,7,3,15
C01036,1,1,5,3,18,1,12
C01037,3,2,115,0,0,3,31
C01038,1,0,7,3,17,5,55
C01039,1,2,39,6,28,2,39
C01040,2,0,43,6,49,4,54
C01041,2,1,73,0,0,4,80
C01042,2,1,61,0,0,6,76
C01043,4,0,111,0,0,4,73
C01044,2,2,75,15,79,2,4
C01045,3,0,143,0,0,3,97
C01046,3,0,70,0,0,3,87
C01047,2,0,57,8,43,3,39
C01048,3,2,89,3,8,5,47
C01049,3,0,73,3,26,7,9
C01050,3,0,118,0,0,5,95
C01051,4,0,135,0,0,4,21
C01052,3,2,62,0,0,7,33
C01053,3,1,31,0,0,5,22
C01054,4,0,145,5,22,4,83
C01055,3,2,113,0,0,5,41
C01056,1,2,33,2,8,2,6
C01057,2,0,28,11,66,2,85
C01058,1,2,60,0,0,4,73
C01059,2,0,37,9,45,3,50
C01060,3,2,89,10,56,3,46
C01061,4,0,130,1,5,5,9
C01062,1,0,22,0,0,4,10
C01063,1,1,41,5,29,1,44
C01064,4,1,122,11,53,4,21
C01065,4,0,113,2,3,5,5
C01066,3,1,101,0,0,7,76
C01067,2,0,51,0,0,7,62
C01068,2,0,67,7,45,2,0
C01069,1,1,32,12,68,4,18
C01070,2,0,52,6,39,5,5
C01071,4,1,129,6,31,9,34
C01072,1,1,57,6,22,6,6
C01073,2,2,91,14,46,4,27
C01074,3,1,109,6,35,4,28
C01075,4,0,172,0,0,9,91
C01076,2,2,33,3,17,6,26
C01077,3,2,83,2,19,6,17
C01078,3,1,26,0,0,4,93
C01079,3,0,138,0,0,3,63
C01080,2,0,67,0,0,6,74
C01081,4,0,103,0,0,8,23
C01082,4,2,133,0,0,9,6
C01083,2,2,63,10,63,5,24
C01084,4,2,120,3,19,8,86
C01085,1,0,10,0,0,5,95
C01086,1,0,22,0,0,1,87
C01087,3,2,112,12,79,8,8
C01088,3,1,83,1,3,7,94
C01089,4,2,169,10,32,7,49
C01090,3,2,99,8,45,8,41
C01091,4,1,61,0,0,9,99
C01092,4,1,101,0,0,5,12
C01093,2,2,56,3,20,7,90
C01094,2,1,78,3,17,7,14
C01095,4,0,106,20,106,6,17
C01096,4,0,173,0,0,8,29
C01097,1,1,4,4,17,3,2
C01098,1,2,12,1,5,5,24
C01099,4,2,89,2,2,7,22
C01100,2,0,48,6,36,4,46
C01101,4,1,132,0,0,4,34
C01102,3,2,103,0,0,7,47
C01103,4,0,101,22,115,7,49
C01104,2,2,84,18,85,3,62
C01105,2,2,89,9,44,2,78
C01106,1,1,33,18,86,3,15
C01107,2,2,39,13,68,3,34
C01108,4,0,84,0,0,8,29
C01109,3,2,49,3,11,6,98
C01110,4,0,88,12,80,6,85
C01111,2,2,66,0,0,6,22
C01112,4,0,133,5,39,5,45
C01113,2,0,47,5,19,7,24
C01114,2,1,57,0,0,5,0
C01115,3,0,107,0,0,3,43
C01116,3,2,77,0,0,4,29
C01117,2,2,49,0,0,4,92
C01118,3,2,153,11,61,5,52
C01119,2,0,62,4,18,6,37
C01120,2,2,53,0,0,7,96
C01121,3,1,120,8,44,4,55
C01122,1,2,27,15,73,2,78
C01123,2,2,57,1,9,7,31
C01124,4,2,92,21,101,4,34
C01125,1,0,33,12,63,1,74
C01126,4,0,144,9,56,9,71
C01127,1,0,45,0,0,3,13
C01128,1,0,30,11,59,4,50
C01129,2,1,51,0,0,4,12
C01130,1,0,42,0,0,1,96
C01131,4,0,115,8,48,7,79
C01132,1,0,43,6,24,3,49
C01133,1,2,53,0,0,4,21
C01134,3,2,122,5,16,6,34
C01135,4,0,129,5,37,7,12
C01136,4,0,33,0,0,7,21
C01137,2,1,16,1,6,6,58
C01138,1,0,27,0,0,1,98
C01139,3,1,56,3,15,6,58
C01140,4,1,102,4,20,4,69
C01141,3,0,144,5,25,6,12
C01142,1,2,2,0,0,3,74
C01143,3,1,155,2,12,8,55
C01144,1,0,25,18,121,6,96
C01145,4,1,138,3,16,8,48
C01146,2,2,96,7,47,2,36
C01147,4,0,119,9,41,9,33
C01148,4,2,57,2,8,7,49
C01149,4,2,127,0,0,6,3
C01150,1,1,2,0,0,2,6
C01151,3,1,116,0,0,8,17
C01152,1,1,31,0,0,5,18
C01153,3,2,118,7,32,4,22
C01154,4,0,101,2,12,9,56
C01155,3,1,108,8,32,8,29
C01156,2,1,13,0,0,4,70
C01157,2,0,39,7,43,6,95
C01158,3,1,87,1,10,5,18
C01159,2,2,63,4,26,7,52
C01160,3,1,81,0,0,4,67
C01161,4,1,90,9,54,4,7
C01162,3,0,152,8,42,8,85
C01163,3,0,100,9,53,6,9
C01164,4,1,53,5,42,4,80
C01165,1,0,55,3,15,3,62
C01166,1,2,42,20,102,5,5
C01167,3,2,134,2,13,5,15
C01168,4,0,132,12,61,5,39
C01169,3,0,58,22,144,3,82
C01170,2,0,49,2,14,2,4
C01171,4,2,19,0,0,8,23
C01172,1,0,1,1,7,1,19
C01173,4,0,110,5,32,6,25
C01174,2,0,82,2,8,5,36
C01175,1,2,15,3,13,6,82
C01176,4,1,108,4,19,8,95
C01177,1,0,4,0,0,1,9
C01178,4,1,170,1,5,6,40
C01179,3,0,106,4,14,3,19
C01180,4,2,82,15,88,4,38
C01181,2,2,53,14,63,4,36
C01182,3,0,32,13,73,3,15
C01183,1,0,37,5,28,4,32
C01184,3,2,139,0,0,3,47
C01185,4,1,163,13,91,5,17
C01186,3,1,28,6,44,5,44
C01187,3,0,95,11,55,5,30
C01188,2,0,49,9,51,5,52
C01189,3,0,104,1,1,4,95
C01190,2,0,75,17,112,4,49
C01191,3,1,50,11,64,6,85
C01192,3,2,86,0,0,6,46
C01193,2,2,65,0,0,7,41
C01194,4,1,173,4,24,6,26
C01195,4,1,151,3,10,5,11
C01196,3,1,114,8,45,6,90
C01197,4,2,138,0,0,5,2
C01198,1,1,17,0,0,1,4
C01199,1,1,27,0,0,1,82
C01200,1,2,15,0,0,4,13
C01201,2,0,59,11,73,5,60
C01202,2,0,56,7,37,5,23
C01203,3,2,57,9,57,5,65
C01204,1,1,7,0,0,6,67
C01205,2,2,97,0,0,6,44
C01206,1,1,18,0,0,1,20
C01207,2,1,59,24,132,5,2
C01208,4,1,84,7,29,4,42
C01209,2,1,47,0,0,3,78
C01210,3,0,134,5,26,3,35
C01211,1,0,11,1,4,3,45
C01212,1,0,9,4,27,6,51
C01213,3,1,50,4,16,8,76
C01214,3,2,74,10,51,3,4
C01215,2,1,37,10,60,5,25
C01216,4,1,124,13,47,5,7
C01217,3,1,63,7,45,5,52
C01218,1,2,12,2,12,2,48
C01219,4,1,87,4,24,6,25
C01220,4,2,125,5,42,4,79
C01221,1,1,26,6,38,2,94
C01222,4,0,99,10,46,7,19
C01223,2,1,20,0,0,5,3
C01224,3,0,110,0,0,8,15
C01225,2,0,79,8,55,5,64
C01226,3,1,89,0,0,6,35
C01227,2,1,71,0,0,7,60
C01228,3,1,145,12,75,4,4
C01229,1,0,46,0,0,4,17
C01230,3,2,76,0,0,4,23
C01231,4,1,86,0,0,9,40
C01232,2,0,97,0,0,7,22
C01233,3,1,109,4,26,3,59
C01234,2,2,42,1,7,2,23
C01235,3,0,126,12,71,8,84
C01236,2,0,43,0,0,6,98
C01237,3,1,112,1,10,8,99
C01238,4,0,121,10,49,8,8
C01239,4,1,140,0,0,8,56
C01240,2,2,76,4,18,4,2
C01241,2,1,75,4,22,3,44
C01242,2,1,8,0,0,4,40
C01243,4,1,100,0,0,6,82
C01244,2,1,59,12,78,5,35
C01245,1,1,25,0,0,3,32
C01246,1,0,4,0,0,6,20
C01247,3,1,68,2,12,7,30
C01248,1,1,5,0,0,3,39
C01249,2,1,31,8,49,7,94
C01250,4,1,108,20,110,5,5
C01251,1,0,16,0,0,1,74
C01252,3,2,118,0,0,8,32
C01253,2,2,20,0,0,6,29
C01254,4,1,100,0,0,4,12
C01255,1,2,44,0,0,4,85
C01256,4,2,137,21,150,9,46
C01257,4,2,142,4,26,8,24
C01258,1,1,18,6,31,3,22
C01259,4,1,160,12,48,4,96
C01260,1,1,59,0,0,5,65
C01261,3,2,45,6,30,3,20
C01262,2,2,50,15,90,2,24
C01263,4,2,69,0,0,6,49
C01264,1,0,47,20,94,5,9
C01265,3,2,81,0,0,3,99
C01266,4,0,47,0,0,7,90
C01267,3,1,111,0,0,8,79
C01268,2,2,25,0,0,7,74
C01269,3,2,145,0,0,5,59
C01270,1,0,59,6,37,3,27
C01271,2,2,77,0,0,6,42
C01272,2,0,80,0,0,2,96
C01273,4,2,124,0,0,7,14
C01274,4,1,130,0,0,5,30
C01275,4,1,90,0,0,8,85
C01276,1,1,53,0,0,5,76
C01277,2,0,42,6,22,2,58
C01278,2,2,70,0,0,6,74
C01279,1,1,22,0,0,2,53
C01280,4,0,128,21,152,4,27
C01281,1,1,2,0,0,6,33
C01282,1,0,47,0,0,3,38
C01283,1,0,33,0,0,5,24
C01284,3,2,97,10,66,4,14
C01285,3,2,115,11,54,3,68
C01286,2,2,51,10,55,7,86
C01287,2,1,87,0,0,7,17
C01288,1,1,36,0,0,6,64
C01289,1,0,7,7,46,1,57
C01290,1,1,18,17,96,5,82
C01291,2,1,66,0,0,4,16
C01292,3,1,61,0,0,7,79
C01293,4,0,151,0,0,8,6
C01294,1,0,60,12,75,6,44
C01295,3,0,119,3,22,3,7
C01296,2,2,77,0,0,6,12
C01297,1,2,17,2,13,5,45
C01298,1,2,41,21,124,4,43
C01299,4,0,111,9,49,6,0
C01300,3,0,130,3,11,5,59
C01301,4,0,148,0,0,8,0
C01302,1,1,36,0,0,3,74
C01303,3,2,69,0,0,7,82
C01304,4,0,162,10,42,8,65
C01305,3,0,27,7,40,8,1
C01306,3,2,71,5,20,5,80
C01307,4,2,138,6,35,6,5
C01308,3,1,82,5,27,7,49
C01309,4,1,154,0,0,9,43
C01310,2,1,90,2,18,2,83
C01311,3,1,84,1,3,5,1
C01312,3,1,57,9,49,6,40
C01313,2,2,70,0,0,6,88
C01314,2,0,32,13,65,3,47
C01315,2,0,47,0,0,6,52
C01316,2,0,29,0,0,6,28
C01317,4,2,53,2,3,9,77
C01318,4,2,158,23,127,7,41
C01319,3,0,92,6,46,5,36
C01320,4,0,138,12,49,5,51
C01321,3,0,100,3,21,5,23
C01322,3,0,105,18,93,7,20
C01323,1,0,32,2,3,2,57
C01324,4,1,94,2,10,8,22
C01325,2,1,34,1,5,2,51
C01326,3,0,114,0,0,5,65
C01327,4,2,212,1,3,4,21
C01328,1,0,46,21,128,2,79
C01329,2,2,55,0,0,7,90
C01330,3,0,102,0,0,6,25
C01331,1,2,11,0,0,5,98
C01332,3,2,95,3,14,7,66
C01333,3,0,90,0,0,5,16
C01334,2,1,38,11,70,2,30
C01335,4,2,111,3,13,9,56
C01336,2,1,55,5,23,6,19
C01337,4,1,170,4,31,4,69
C01338,1,0,33,0,0,4,64
C01339,4,1,131,6,22,7,95
C01340,1,1,42,3,16,1,9
C01341,3,2,160,7,50,7,13
C01342,3,0,45,7,41,8,12
C01343,1,0,6,6,30,4,74
C01344,1,2,26,1,10,6,72
C01345,2,1,75,0,0,6,70
C01346,2,2,81,0,0,6,11
C01347,3,2,64,11,55,7,88
C01348,1,0,7,1,10,2,43
C01349,1,0,57,5,26,5,17
C01350,3,0,90,0,0,8,39
C01351,4,1,146,0,0,5,19
C01352,1,2,55,1,5,1,12
C01353,4,0,69,3,19,9,99
C01354,3,0,89,8,35,3,85
C01355,3,0,97,11,55,7,92
C01356,4,0,149,0,0,6,46
C01357,2,1,48,0,0,2,35
C01358,1,1,35,7,43,5,22
C01359,1,1,43,1,5,1,1
C01360,2,2,78,6,44,3,34
C01361,3,0,93,0,0,5,55
C01362,3,2,157,0,0,8,27
C01363,3,2,71,20,103,7,12
C01364,1,2,47,1,9,1,96
C01365,4,1,117,0,0,9,85
C01366,4,0,100,17,76,9,90
C01367,1,0,7,0,0,6,2
C01368,1,1,53,0,0,3,50
C01369,4,0,182,0,0,9,27
C01370,3,1,128,0,0,4,86
C01371,3,1,84,0,0,5,29
C01372,4,2,101,6,31,6,24
C01373,1,2,14,0,0,5,58
C01374,2,1,33,15,92,6,17
C01375,1,1,41,1,1,3,98
C01376,2,2,83,23,128,7,4
C01377,4,2,148,16,92,6,22
C01378,2,0,23,11,65,4,90
C01379,2,0,33,0,0,4,27
C01380,2,2,53,0,0,5,11
C01381,4,2,167,0,0,6,19
C01382,1,2,7,1,1,5,61
C01383,4,0,144,0,0,5,39
C01384,3,0,33,12,65,3,96
C01385,1,0,16,11,60,5,41
C01386,4,1,113,7,38,7,5
C01387,2,2,106,11,69,7,98
C01388,1,2,8,2,9,2,11
C01389,4,1,99,0,0,5,46
C01390,3,1,106,6,39,8,48
C01391,2,1,52,7,41,4,98
C01392,4,1,135,0,0,5,21
C01393,1,0,15,2,18,4,0
C01394,4,0,115,0,0,5,72
C01395,1,1,25,0,0,5,28
C01396,1,2,14,2,4,3,98
C01397,1,1,28,10,53,1,18
C01398,2,0,51,0,0,5,51
C01399,1,1,25,1,10,3,29
C01400,3,0,134,1,5,3,17
C01401,3,2,78,1,1,6,1
C01402,2,0,35,11,64,6,13
C01403,2,2,109,5,28,3,14
C01404,1,0,52,0,0,6,16
C01405,3,0,102,7,27,5,25
C01406,3,0,35,12,71,8,13
C01407,1,1,6,2,15,6,39
C01408,3,1,86,0,0,7,62
C01409,1,0,42,10,58,6,6
C01410,2,0,50,7,47,2,18
C01411,1,1,29,9,40,6,23
C01412,1,2,42,4,36,5,40
C01413,2,1,88,0,0,7,97
C01414,4,0,158,3,9,7,5
C01415,1,0,20,2,12,1,70
C01416,3,2,97,22,114,3,28
C01417,2,0,42,6,30,3,34
C01418,4,0,144,0,0,4,17
C01419,4,1,100,0,0,7,29
C01420,4,1,147,0,0,7,45
C01421,2,1,65,0,0,2,12
C01422,1,1,46,15,84,6,94
C01423,3,0,85,0,0,8,80
C01424,4,1,101,8,42,8,68
C01425,1,0,34,0,0,4,10
C01426,2,0,96,5,27,7,48
C01427,2,2,78,0,0,6,31
C01428,2,1,97,5,26,3,4
C01429,4,1,151,0,0,9,7
C01430,3,1,50,9,67,8,6
C01431,2,1,62,0,0,4,4
C01432,4,1,186,8,36,8,2
C01433,4,1,175,7,43,8,52
C01434,2,2,70,12,73,6,5
C01435,1,1,1,1,7,4,29
C01436,2,1,76,0,0,4,49
C01437,4,0,111,5,21,4,20
C01438,2,0,57,2,9,2,87
C01439,4,1,167,2,6,5,34
C01440,1,2,40,13,68,5,99
C01441,4,1,163,7,48,6,36
C01442,1,0,44,0,0,1,21
C01443,4,0,154,0,0,6,27
C01444,2,1,83,0,0,7,31
C01445,1,0,9,4,28,6,11
C01446,4,2,111,15,87,8,69
C01447,1,1,19,0,0,1,70
C01448,2,0,81,11,63,2,52
C01449,3,0,147,22,110,5,42
C01450,3,0,111,21,107,7,98
C01451,4,1,124,15,66,5,54
C01452,4,0,157,2,16,8,17
C01453,3,2,36,3,6,5,5
C01454,4,1,118,0,0,9,2
C01455,3,2,146,8,48,6,72
C01456,3,1,49,0,0,6,16
C01457,4,1,118,2,16,4,36
C01458,1,0,12,7,30,1,17
C01459,3,1,86,9,35,3,0
C01460,3,1,120,3,21,6,1
C01461,3,2,115,0,0,3,2
C01462,3,1,86,4,36,8,14
C01463,3,2,40,0,0,5,44
C01464,1,1,50,9,46,3,11
C01465,1,1,44,24,145,5,33
C01466,3,1,65,8,46,8,91
C01467,4,2,148,2,13,4,91
C01468,3,0,96,0,0,3,15
C01469,4,1,146,7,41,4,18
C01470,4,0,59,6,41,6,52
C01471,2,2,88,0,0,6,75
C01472,3,0,50,0,0,7,29
C01473,3,1,30,1,1,7,26
C01474,3,2,85,0,0,5,59
C01475,3,1,79,8,35,6,51
C01476,2,2,41,1,8,3,10
C01477,4,2,170,22,97,7,73
C01478,4,1,74,0,0,5,99
C01479,1,1,29,0,0,5,81
C01480,4,2,164,8,28,5,6
C01481,2,1,106,4,15,6,91
C01482,4,1,61,0,0,4,21
C01483,3,1,122,0,0,4,43
C01484,2,2,85,7,30,6,55
C01485,4,0,117,9,48,5,77
C01486,1,0,44,0,0,1,43
C01487,2,0,93,9,48,5,6
C01488,2,0,10,0,0,6,10
C01489,2,0,52,0,0,7,46
C01490,2,1,98,0,0,7,69
C01491,2,1,47,4,21,5,34
C01492,2,1,18,14,65,6,81
C01493,1,0,3,0,0,5,62
C01494,4,0,114,0,0,9,29
C01495,3,1,65,20,138,8,96
C01496,4,1,168,7,44,5,9
C01497,3,1,119,5,32,8,15
C01498,3,2,73,12,71,8,77
C01499,2,2,57,15,74,3,49
C01500,1,2,9,7,32,3,7
C01501,3,2,81,1,4,5,71
C01502,2,1,44,3,7,2,40
C01503,4,2,121,9,58,5,32
C01504,3,1,119,7,34,5,87
C01505,3,0,77,2,11,8,2
C01506,2,0,78,2,9,3,90
C01507,4,1,141,0,0,5,29
C01508,3,1,125,21,102,6,32
C01509,3,0,90,5,20,8,87
C01510,2,1,21,0,0,2,91
C01511,4,1,90,16,105,8,10
C01512,2,0,58,0,0,6,6
C01513,3,1,77,18,88,5,28
C01514,2,1,59,6,28,2,23
C01515,3,0,91,11,73,4,93
C01516,4,2,141,0,0,5,17
C01517,1,0,14,0,0,5,16
C01518,4,2,102,0,0,5,81
C01519,2,0,43,1,2,7,28
C01520,4,1,111,1,8,4,20
C01521,4,1,147,0,0,6,28
C01522,1,2,21,11,68,3,9
C01523,1,2,41,1,3,4,32
C01524,4,1,205,12,63,9,7
C01525,3,1,75,0,0,3,49
C01526,3,2,111,10,68,5,50
C01527,4,1,142,2,7,7,37
C01528,3,0,155,0,0,8,82
C01529,2,2,46,2,13,6,34
C01530,1,1,42,2,14,2,4
C01531,1,0,20,0,0,2,33
C01532,1,1,16,0,0,3,86
C01533,4,2,129,10,51,8,19
C01534,1,0,13,2,8,4,68
C01535,2,0,19,0,0,2,90
C01536,3,2,60,16,79,6,6
C01537,2,1,30,0,0,6,71
C01538,2,2,89,9,36,2,32
C01539,2,0,42,0,0,6,20
C01540,1,0,55,2,17,4,30
C01541,2,0,100,20,95,3,5
C01542,3,1,125,1,8,3,10
C01543,2,2,45,3,22,2,1
C01544,1,1,28,4,26,1,62
